k,best_labels,best_centroids,best_cost,silhouette,ch_score,inertia
10,[8 7 6 ... 8 8 8],"[[-5.10830019e-01 -3.96764646e-03 -4.11920506e-01 -2.98457065e-01
   1.20907044e+00  1.38140244e+00  7.80064816e-02  4.73089441e-02]
 [-9.48820138e-01  1.74652140e+00  1.04880810e+00 -6.87823029e-01
   5.00571527e-01 -2.10057095e-01  5.96968734e+00 -4.11516949e-01]
 [-8.31859680e-01  2.16286709e+00  2.26483059e+00  2.32851541e-01
   8.70112923e-01 -5.73145150e-01  5.50630025e+00 -2.08705818e-01]
 [-4.88634463e-01 -4.43272685e-01 -1.45348278e+00  1.38047681e+00
  -5.02281723e-01  4.63089193e-01  2.96704003e-01  2.14900635e+00]
 [-1.77596384e+00  2.01716837e+00  8.15477946e-02  2.96250410e-01
   7.04079824e-01  6.61394715e-01  5.67988205e+00  4.42199085e-01]
 [ 6.95030114e-02  9.49553933e-01 -9.63467156e-01  1.92316504e-01
   2.73110449e-01  2.88152062e-01  3.82008721e-01  1.71038082e+00]
 [ 1.37277528e+00 -7.93230136e-01 -1.14973639e+00 -2.17403587e-01
   3.12995063e-01  1.45041078e+00 -4.58046300e-01  1.63928348e+00]
 [ 3.55083714e-01 -4.06976007e-01  1.05825346e+00  3.50239285e-01
   4.86565122e-01  8.97915082e-01  9.93152817e-01  4.96618558e-01]
 [-1.46008075e-01 -6.51131737e-01  1.89073625e-03  3.32083323e-01
   6.75863719e-01  6.71563458e-01  4.19118009e+00  1.27151020e+00]
 [ 1.87780207e+00  1.05318741e-01 -4.73182989e-01  3.99784503e-02
   1.04573733e-01  1.04048305e+00  7.20240016e+00  1.74106236e+00]]",36495.92904049523,0.13618514141387483,1841.6328978710674,36495.929040495284
10,[0 6 4 ... 1 7 3],"[[-1.37347044 -0.29113778 -0.1548973   0.97238181 -0.30777659 -0.61595491
   5.02596773  2.19821455]
 [-1.10138043  0.36477181 -1.26328169  0.74692681 -0.60916773  0.50953545
   4.86339554  1.95661284]
 [ 1.25995001  0.14593502 -0.59161551  0.52584939  0.33037888  0.96949833
   0.19904336  0.22482085]
 [-0.76654823 -0.69848652 -0.69117232  1.36979255  0.94642169  0.48772904
   3.88325694  1.50145683]
 [ 0.94461532 -1.1606915  -0.88193581  0.81224392  0.53293254  0.63138151
   2.8714814   2.58993072]
 [ 0.48829261  0.99822599  1.76759517  1.05499729  0.39471913  0.75226768
   3.87553056  2.21188067]
 [-0.10915031  0.81414294 -0.42307015  0.25224366  0.10764202  0.93457424
   1.36900617  1.83997171]
 [-1.94369833 -1.05663691  0.79758627  0.12833608  0.21861817 -0.02947553
   5.66340026  1.72688831]
 [ 0.03977503 -0.14695162  1.38138595  2.19990982  0.63241483 -0.19726424
   3.55399463  0.76864097]
 [ 0.99794973 -0.37852768 -0.41022387  0.98092159  0.65004247  0.65391279
   5.61498101  1.46277885]]",38195.07995722605,0.14609464869632172,1914.3256459409588,38195.079957226175
10,[7 1 5 ... 9 7 9],"[[-0.72255379 -0.13692635  0.52165864  0.31711312  0.49225417 -0.28958536
   1.83537087  1.54574496]
 [ 0.1099807   0.19057888 -0.44838341  0.42434631  0.62476652  0.65967731
   0.6647373   1.12809652]
 [ 3.04900111 -0.72952115 -0.32305193  0.87949723  1.63674284  0.51076285
  -0.32992236  1.48596408]
 [-0.2606116  -0.29964396  3.36733284 -0.04183847  1.30098934  1.34827509
   1.28999545  0.55039297]
 [ 1.85920458 -0.83113654 -1.80196435  0.77755137  1.29274598  1.31266537
   6.65842283  2.05115326]
 [-0.51341436 -1.01351542 -0.84983449  0.5887727   1.03515724  0.7772921
   1.10264362  1.39899716]
 [ 0.61223465  0.81550345  1.55356883  0.87071389  0.60355279  0.52302547
  -0.48661314  2.33848898]
 [-1.10870285 -0.6018602   1.64676758  0.52075459  0.76441994  0.46337407
   5.25575527  1.86287822]
 [-0.40173644 -1.35531183  0.33849727  1.48984184  1.3891102   0.38947505
   0.39981849  0.93853144]
 [-0.33563253  0.64006344  0.17817496  1.04941319  0.74741464  1.06981791
   3.45439958  1.21529792]]",36865.663226038654,0.1122834370333051,1763.0779773580214,36865.66322603887
10,[3 7 7 ... 2 3 7],"[[ 0.31254659  1.69575532 -0.28903239  0.54346284  0.04039197  0.95319105
   5.2829056   2.00765349]
 [-0.21583566 -0.69579256 -0.38344706  0.0794988   0.29725441  0.48098619
   0.01265554  2.17827502]
 [ 0.04131665 -0.5266383  -0.82370629 -0.06631787  0.75998642  1.07946912
   5.56441754  2.27685156]
 [-0.22709451 -0.3013006   0.37097245  1.03333181  0.59256678  0.67875329
   4.83464856  1.92625661]
 [-1.51761637 -1.14148128 -0.43564501  0.02108936 -0.64618007  0.11991124
   6.06975394  1.87884047]
 [-0.19557808  0.68505622 -0.2229298   0.89165363  1.03899008  1.08911349
   0.04222932  0.09290702]
 [-1.00017367  0.26893164  2.14608778  0.60258796 -0.13654427  1.09649732
   4.6369      1.47352939]
 [ 0.05789863 -0.10017492 -0.25820275  0.67775648  1.01977093  0.39212343
   2.97098533  1.1207456 ]
 [-0.31201317  1.52035337 -0.38399453 -0.26439737 -0.51107048  1.25936656
   0.54773417  1.8497859 ]
 [-0.10867663 -0.37067359  0.36470064  0.78507647  1.19380916  0.59845798
   0.18529643  0.10739729]]",32273.265328109013,0.18977539516717953,2291.665983090372,32273.265328109017
10,[2 1 4 ... 9 2 1],"[[ 6.08964630e-01  1.21045371e+00 -2.59029826e-03  3.92699998e-01
   7.46465911e-01  7.16661630e-01  5.78860183e+00  7.40327954e-01]
 [ 4.63828073e-01 -5.19475451e-01  1.89088325e-01  7.52199588e-01
   7.60748376e-01  9.02924283e-01  3.22481755e+00  2.74148610e-01]
 [-1.08165871e+00 -2.80669526e-01  1.06303030e+00  7.33255264e-01
   1.48139507e-01 -5.01299450e-01  5.31249702e+00  1.98678902e+00]
 [-2.15614895e+00 -7.74978314e-01  2.49945584e+00 -5.78013833e-01
  -4.90424000e-01  6.74016009e-01  2.55761781e+00  1.71301051e+00]
 [ 2.84336354e-02  9.43447291e-02 -8.06708783e-01  3.70896935e-01
   1.73329000e-01  7.40470596e-01  1.76964930e-01  1.81750089e+00]
 [ 1.58883108e+00 -7.01525518e-01 -7.28859880e-01  1.04144129e+00
   1.51990550e+00  8.11050339e-01  7.41591540e+00  1.64242129e+00]
 [-7.81797373e-01  4.38581215e-01 -1.59000054e-01  6.43725118e-01
   2.11627394e-01  2.87162115e-01  2.37797288e+00  1.95590426e+00]
 [ 3.94803921e-01 -2.14944871e-01  8.16043352e-01  7.26025564e-01
   8.74057644e-01  9.91006739e-01  6.58391543e-01  2.76374052e-01]
 [-3.49992346e-01 -4.78054397e-01  1.27775058e+00 -3.70374002e-01
  -2.36483547e-01 -1.72732273e-01  1.69467262e+00  2.16425437e+00]
 [-1.54545469e+00 -1.88706965e+00 -1.92483666e-01  9.85165435e-01
   4.92779808e-02  2.21859002e-01  4.82284765e+00  1.11633337e+00]]",29470.086512940787,0.1957563241888186,2272.0585517956347,29470.086512940685
10,[4 1 2 ... 5 4 8],"[[ 0.23409583 -0.57072023  0.46498445  0.689677    0.42707079  0.09107155
   0.93980645  1.78742805]
 [ 0.17204228 -0.44662426 -0.23881646  0.45594073  1.24637403  0.74183449
   0.30922256 -0.12376954]
 [ 0.3944023  -0.25872674 -0.93612805  0.75123618  0.79126756  0.9749247
   0.64544657  2.33502324]
 [-1.60817287 -1.02585265  1.87192938  0.4058308   0.06192141  0.8989615
   5.59850229  1.84964204]
 [-1.43625486 -0.90847663  0.82806058  0.57395507  0.15660559  0.81391842
   4.9040567   2.32161618]
 [-0.98157027 -0.26502698  0.15065226  0.50026851  0.49889161 -0.04934486
   5.50375462  2.15320169]
 [ 0.76519856  0.13938867  1.46005091  1.08388605  1.47774719 -0.51919152
   3.28116104 -0.04008597]
 [ 0.48104785  0.95155761 -0.57659552  0.3019194   0.57663255  0.3811436
   5.87552155  1.93888548]
 [-0.08626961  0.08778867 -0.2690233   0.69335183  0.82462952  0.70230041
   3.07262928  1.89618851]
 [-0.24963234  1.84491399 -0.5850282   0.64262417  0.61489336  0.68425868
   0.61392754  2.71458296]]",31104.96176470003,0.16720232727156278,2183.4778356702673,31104.96176470001
10,[9 4 2 ... 6 3 9],"[[-5.11062455e-01 -3.89939185e-01 -1.95540762e-01  3.04948842e-01
   2.66773345e-01  1.07496712e-01  2.66690442e+00  2.03570465e+00]
 [ 4.42402290e-01 -3.27113434e-01  8.04992903e-01 -2.77728314e-01
   8.70619718e-01  9.73705870e-01  5.61546438e-03  3.72370545e-02]
 [ 1.59873514e-02  5.40883098e-01 -9.97223582e-01  2.59899228e-01
   4.70050780e-01  9.60662784e-01  6.22787066e-01  1.25766113e+00]
 [-8.96747011e-01  6.36803571e-02  1.02561902e+00  8.55470726e-01
   4.17712068e-01  2.63532820e-01  4.73050483e+00  1.80856914e+00]
 [ 5.87791512e-01 -4.31781029e-01  5.51703150e-01 -3.09611351e-01
   7.12802023e-01  5.10107889e-01  2.11638560e+00  3.16600706e-01]
 [-4.17053113e-01 -2.42128538e-01  2.87166964e-01  7.51034698e-01
   6.79925295e-01  9.04340999e-03  5.39007998e-01  2.67297456e-01]
 [-1.14440161e+00  3.93441928e-02 -5.73165327e-01  6.70347308e-01
  -6.93603921e-01 -3.69819623e-01  5.22037142e+00  2.24902176e+00]
 [-8.24713188e-01  2.16551381e-01  1.57601049e-01 -6.33561530e-02
  -1.72141425e-01  4.27877550e-01  8.08876664e+00  1.62698801e+00]
 [ 2.07668511e+00 -5.41078334e-01 -4.15289080e-01  4.92713733e-01
   8.74003761e-01  6.47473790e-01  7.01881214e+00  8.34257805e-01]
 [-8.43346645e-01 -8.14575709e-01  7.75721371e-01  8.16365715e-01
   2.33865020e-01  4.70410707e-02  4.98978752e+00  1.54447127e+00]]",30688.845797308306,0.154337921438513,2144.012818784782,30688.845797308313
10,[1 5 3 ... 9 1 5],"[[-2.95186547e-01  1.31586417e+00 -1.89142193e-01  1.72555310e+00
   7.28069711e-01  5.69493298e-01  2.62745570e+00  1.78338201e+00]
 [-1.22433694e+00 -3.09768222e-01  2.77529632e-01  6.23966307e-01
  -3.73672729e-01 -1.28079177e-01  5.16281401e+00  1.16651906e+00]
 [-2.83143886e-01  9.65016519e-01 -1.34997177e+00  9.21593046e-02
   8.99722945e-01  2.67848641e-01  6.14663580e+00  1.61772280e+00]
 [-1.24800101e-01 -1.98836286e-01 -1.61811929e-01  4.86907230e-01
   5.93539989e-01  7.76837854e-01  6.05540019e-01  1.57648323e+00]
 [-1.73376412e+00  3.24001220e-02  7.27916272e-01 -5.15939924e-02
  -4.06924859e-01 -2.30885625e-03  8.81674309e+00  2.50996896e+00]
 [-8.73070488e-02 -1.66803224e-01  7.24995462e-01  1.03972365e+00
   1.12497673e+00  4.33691994e-01  3.19334985e+00  2.91328186e-01]
 [ 3.14086254e-01  5.67888009e-01 -5.73955178e-01  2.71358445e-02
   1.12703385e+00 -1.33689711e-01  7.51213763e+00  1.61459737e+00]
 [-1.75785067e+00  9.98596390e-02  9.86358686e-01  7.75528507e-01
   9.90501527e-02 -1.41806111e-01  5.60884573e+00  1.24040431e+00]
 [-1.04326032e+00 -1.41856018e+00  1.62365137e+00  1.23412510e+00
  -2.87404509e-01 -1.92255616e-01  5.16498913e+00  2.37472948e+00]
 [-5.32927062e-01 -3.95710080e-02 -6.66026860e-01  9.99350025e-01
   7.83160035e-01  1.36050273e+00  5.13559766e+00  1.55413099e+00]]",35632.69774902504,0.21079497386373672,1859.5292641544281,35632.69774902507
10,[5 3 2 ... 6 6 3],"[[-5.01006141e-01  2.61669531e-02 -6.24638655e-01  3.85557905e-01
   1.40206436e-01  8.10901696e-01  5.51707309e-01  2.04411385e+00]
 [-1.08819578e-01  1.21162901e+00 -3.42934572e-01  7.01122395e-01
   9.96839347e-02  1.58028783e+00  4.60441563e+00  1.74950523e+00]
 [ 9.58227666e-02  2.57521763e-01 -3.27992733e-01  3.38966702e-01
   3.20885779e-01  3.90540398e-01  2.11715932e+00  1.86516701e+00]
 [-8.94967272e-01  6.76999810e-01  1.06695910e+00  8.89352840e-01
   1.41536523e+00  5.77922005e-01  2.93691004e+00 -4.44412345e-03]
 [ 6.05500515e-01 -3.37009471e-02  4.40830780e-02  1.16947388e+00
   1.52429800e+00  8.49610878e-01  7.01594545e-01  3.94398257e-03]
 [-1.29381827e+00 -4.07659884e-01  7.54764395e-01  1.31513996e+00
   5.15971133e-01 -1.69544819e-01  5.47500159e+00  1.87929013e+00]
 [-1.00322990e-01  1.40500991e-02  5.88692631e-01  7.39714016e-01
   5.64853915e-01  8.96477899e-01  5.37979310e+00  1.71985201e+00]
 [ 2.32892406e-01 -1.39745687e-01 -1.04223337e+00  7.78322098e-01
   1.22248081e+00  7.62922458e-01  7.31781557e+00  2.16959271e+00]
 [ 1.82615742e+00 -1.08403800e+00 -1.00567874e+00  8.07429259e-01
   7.48421974e-01  3.97845610e-01  7.01397659e+00  1.49228235e+00]
 [-2.68583107e-01  1.14089321e+00  8.29051083e-01  9.44248003e-02
   1.76497068e-01  1.25755371e+00 -8.78533697e-01  4.28525352e-02]]",30911.982735693942,0.1993016793053086,2245.7393006118605,30911.982735694008
10,[5 8 9 ... 5 5 8],"[[ 9.87913945e-01 -1.20261730e+00 -9.91070045e-01  3.86579707e-01
   1.68324649e+00  1.26627011e+00 -2.97938878e-01 -7.53727340e-01]
 [ 2.13186395e+00 -5.06416159e-02 -3.52353991e-01  5.46661924e-01
   1.07136672e+00  9.56430106e-01  7.21011589e+00  1.95516084e+00]
 [ 2.62110063e-01 -1.74953422e-01 -1.87833191e-02  7.43363990e-02
   1.06716851e+00  7.56149330e-01 -8.47689998e-02  1.62274879e+00]
 [ 1.18337696e+00  3.64628987e-01  8.94576559e-01 -6.62336566e-02
   1.10130271e+00 -5.39609436e-02  5.23711866e-01  1.31953968e+00]
 [ 1.03036275e+00 -6.39673914e-01  3.58685858e+00  3.94308785e-01
   1.13326119e+00  1.09324778e+00  4.35743811e+00  6.27914564e-01]
 [-8.92541274e-01 -5.79554005e-02  2.19839558e-01  7.50996744e-01
  -4.65179306e-03  6.26083124e-01  4.61147787e+00  1.92677659e+00]
 [ 8.22469945e-01 -1.84175380e-01  8.04737043e-01  5.15843015e-01
   8.69301948e-01  5.84677732e-01  8.14569263e-01 -8.85005397e-01]
 [ 7.46241000e-01 -5.47339276e-01  1.12275309e+00 -4.31746971e-01
   5.80113917e-02  1.22028906e+00  6.86134356e+00  1.36512180e+00]
 [ 4.53520114e-02 -2.50099625e-01 -3.47501046e-01  7.71910104e-01
   9.92187271e-01  1.10728188e+00  2.60307190e+00 -8.04110008e-02]
 [-4.56030421e-01  8.94935316e-02 -7.02847540e-02  4.60798051e-01
   1.88777544e-01  3.11514061e-01  2.19537001e+00  2.18584100e+00]]",33452.37158005235,0.16548336462305457,2014.4409702862104,33452.371580052255
10,[5 0 8 ... 9 5 2],"[[ 1.88574658e-01 -3.22041422e-01  9.24240642e-02  2.45833070e-01
   6.17116468e-01  6.57564048e-01  4.14554154e-01  4.83701757e-01]
 [-2.26898696e-01  1.79179789e+00  3.66322098e-01  1.42556331e+00
   5.44405940e-01  1.10990723e+00 -1.67720046e-01  1.87772480e+00]
 [-5.67109790e-01 -6.37835084e-01  4.26010068e-01  8.73411533e-01
   7.07183280e-01  4.38204178e-01  3.31785234e+00  1.04491731e+00]
 [ 9.24097204e-01 -6.55396432e-01 -3.99308170e-01  1.08806981e+00
   1.46271579e+00  1.02091399e+00  3.26148698e+00  5.21232329e-01]
 [-1.14999474e+00  1.55933020e+00  2.87081564e-01  1.67424743e-01
  -1.43806335e-03  3.15536944e-02  5.30564529e+00  1.64226026e+00]
 [-1.31887449e+00 -1.97756633e-01  1.07560142e+00  1.02887802e+00
  -7.58749182e-02  7.41324830e-01  4.95090160e+00  1.83132457e+00]
 [ 1.93521702e+00 -2.45894408e-01 -6.01666078e-01 -2.47960507e-02
   6.40118204e-01  4.06863596e-01  6.77857364e+00  9.95602228e-01]
 [-2.82922475e-01 -3.67201896e-01 -6.39159357e-01  9.81978450e-01
   1.88952102e+00  1.09113629e+00  3.16751048e-01 -2.96252129e-01]
 [ 1.48091322e-01 -3.78848582e-01 -6.38597401e-01  5.06007747e-01
   2.66486109e-02  8.45492144e-01  3.65171081e-01  2.13673436e+00]
 [-1.26201639e+00 -6.38894843e-01 -5.21219644e-02  1.14227670e+00
   5.72337620e-02  4.61885428e-02  5.39195794e+00  2.03857114e+00]]",28500.74249729392,0.15003936050619715,2373.8458432116036,28500.742497293955
10,[4 3 3 ... 4 4 2],"[[ 0.53821274  2.09921613 -0.40785822 -0.09427961  0.77049102  0.43318956
  -0.01431208 -0.24095802]
 [-0.17101404  2.19491389  0.62411506  0.34263118  1.25558429  0.48901592
   5.76997708  1.04029188]
 [ 0.00678553 -0.10485909  1.00816712  0.90700006  0.88028481  0.42964991
   2.77344795  1.45991483]
 [-0.25296586 -0.4324804  -0.20287265  0.28085033  0.55393975  0.94223456
   0.30702811  0.9872003 ]
 [-0.31663019 -0.07698896  0.26065757  0.7730118  -0.05573771  0.53978715
   4.88738657  2.3862793 ]
 [ 1.02786474 -0.980978   -0.82086146  0.40816254  0.70846458  0.64163642
   6.76379901  1.5028983 ]
 [-1.12279041  1.0939387  -1.06813417  0.46803112  0.82500936  0.0421425
   0.40919839  1.94802453]
 [-0.25748865  2.05764775 -1.39299031  0.52264491  0.57225183  1.32000452
  -0.18502534  0.99689226]
 [ 0.96511024  3.587691   -1.01480068  1.25723593  0.80141547  1.6266683
   1.03120687 -0.20842056]
 [ 1.24513856 -0.7161053   1.8601455   1.40350893  0.67465287  0.44343943
   0.45746781  0.51829186]]",32875.231430169166,0.16871259554240148,1949.8849585414366,32875.23143016918
10,[3 6 8 ... 3 3 6],"[[ 1.41931115 -0.56214783 -0.07975091  0.49420367  1.08315982  0.27484356
   7.91113669  0.84356608]
 [ 0.4568249   0.62716618 -0.06821196  0.71417449  0.79336571  0.53209515
   0.58087179  1.78463879]
 [-1.02316285 -0.41641222 -1.44157362  0.41932106 -0.33011927  0.37942819
   0.41210546  2.32596751]
 [-0.53188698  0.20304661 -0.09660956  0.50442801  0.27326679  0.49275902
   4.77265897  1.64993553]
 [-0.44904475  0.37406231 -0.27909066  0.68065879 -0.200716    0.5686702
   0.538089    2.7595711 ]
 [-1.2782218  -0.21182821 -0.87564509  0.94985461  0.84157147  1.01464894
   0.32707869 -0.00874929]
 [-0.19555009 -0.20538566  0.70083932  1.07509503  1.1286628   0.51234196
   3.51092075  0.50200471]
 [ 1.41536272 -0.67920521  1.10773435 -0.07324757  1.43734906  0.63892942
   7.98173916  0.12426388]
 [ 0.90681029 -0.99240039 -0.27204437 -0.40477732  0.7081033   0.98553181
   0.79357615  1.07247981]
 [ 0.33567506 -0.28949783  0.66431787  1.58615259  0.75692862  1.89243398
   0.08525265 -0.20692346]]",34140.328825509954,0.13444863147857455,1836.2421746056032,34140.32882550996
10,[2 7 0 ... 3 2 7],"[[-0.18088854  0.23679823 -0.82180911  0.79779425  0.55279842  0.52622689
   0.68489452  1.99089504]
 [ 2.54238622 -0.8303124   1.27614905  0.20710256  1.0139364   1.03485308
   3.84969254  0.82501244]
 [-1.58150117 -0.07602301  0.72095963 -0.03224195  0.13171547 -0.70969177
   4.91356652  2.04312896]
 [-1.10361084  0.63886566 -0.18118612  1.0716491   0.53971648  0.90552347
   4.05716251  2.08088096]
 [ 0.07228792  0.33994974 -0.13326355  0.90084794  0.55757223  0.48805273
   0.03806448 -0.19586346]
 [ 0.57501157 -0.50322645 -0.14934238  0.35862267  0.0968233   0.53642183
   6.66892269  2.01785179]
 [ 0.36789627 -0.97189634  0.21486298 -0.12043626  0.97260019  0.9244368
   0.06626978 -0.08222512]
 [ 0.51048931 -0.4720892  -0.78953194  0.7959019   1.1017156   1.2682768
   3.09636939 -0.21191094]
 [-0.89278215  0.17837838  1.65923337  1.24371029  0.90163841  0.59556603
   3.1533145   0.81951342]
 [ 1.55353895 -0.50529735 -0.23291373  0.46889692  0.62686851  1.62779313
  -0.04756318  1.0757934 ]]",32613.840740234984,0.13884095660732473,2070.3174529068233,32613.840740235024
10,[4 9 0 ... 4 4 2],"[[ 0.53705965 -0.51251466 -0.632272    0.5659319   0.22467017  1.14042748
   2.37793804  2.02722964]
 [ 0.25359547 -0.0360005  -1.12591876  0.408084    0.13884163  0.9639512
   0.08844207  2.06606617]
 [-0.04887015 -0.37371006 -0.16766871  0.74261516  0.76968033  0.25970765
   3.07203929  1.469834  ]
 [ 0.82480328 -1.18193446 -0.71037486  0.29399893  1.15488171  1.57950447
   1.30969827 -0.39943311]
 [-0.57944474 -0.96742203  0.71579539  1.03073486 -0.11753222  0.32052984
   5.34562834  2.048101  ]
 [ 0.67166408 -0.30025984  0.17711045  0.99452144  1.33828443  0.99468174
   0.08417054  0.28778461]
 [-0.51752316  2.09518602  0.12929131  1.02043843  0.07222995  1.12473
   4.97661684  1.64466702]
 [ 1.97697445  0.87853693 -1.20149421  1.29283995  0.41676481  0.24537496
   7.30077063  2.20625249]
 [-0.39407371 -0.35680678  0.11029099  0.84099314  0.72335557  0.59020657
  -0.05297573  1.77689418]
 [-0.3321303  -0.60570769  0.12713971  0.53971684  1.09445474 -0.15669468
   1.19726618  0.27108312]]",31471.679064913445,0.18153478992766306,2221.164645605156,31471.679064913445
10,[0 2 9 ... 7 0 4],"[[-6.22916941e-01  5.96049727e-01  3.61508915e-01  2.43009339e-01
   5.54445927e-01 -3.48734217e-01  5.14135419e+00  2.18489893e+00]
 [-1.29454191e+00 -4.81924207e-01  1.47000958e+00  3.90620299e-01
  -1.10794896e+00  3.87604025e-01  9.61693187e-01  2.42568247e+00]
 [-1.39020883e-01  7.04447255e-01  6.07643140e-01  8.34506297e-01
   6.66812708e-01  8.65708873e-01  2.57203794e+00 -3.85044702e-01]
 [-7.99674744e-01  1.66720290e+00 -7.28571978e-01  1.14215452e+00
   1.51916107e+00  1.22881835e+00  6.36442390e-01  1.88560531e-01]
 [ 5.08678069e-01 -7.81679998e-01  7.50435148e-01  8.01963614e-01
   1.68711445e+00  1.47131389e+00  3.54693114e+00  5.19609740e-01]
 [-5.76677591e-01  7.14735327e-01 -4.52670710e-02  8.94739507e-01
   1.38751381e+00  1.11076320e+00  3.83295422e+00  1.08543217e+00]
 [ 7.89872676e-01 -2.65139362e-02  2.04302329e-02  4.69724469e-01
   1.06389569e+00  8.63930021e-01 -1.00007299e-01  3.46799247e-01]
 [ 5.74663725e-01 -6.12306148e-01 -1.81008480e-01  2.54495877e-01
   5.73378657e-01  3.89976805e-01  6.45201583e+00  1.52789593e+00]
 [-3.59426484e-01 -7.22959539e-01 -4.63155747e-01  3.39597499e-01
   3.16762748e-01  5.81187057e-01  4.87205562e-03  2.06704065e+00]
 [ 1.22548630e+00 -4.32136022e-01 -8.96840463e-01  1.62781647e+00
   1.14938048e+00  6.95949340e-01  2.89391969e+00  1.84043038e+00]]",31945.46946002739,0.2171340625140486,2313.7557214509757,31945.469460027336
10,[7 1 1 ... 7 7 7],"[[-0.9066953   0.05555456  2.30989064  0.20570434 -0.35344599  1.29433267
   5.09353458  1.83010892]
 [-0.06211882  0.41501143 -0.48243656  0.18903334  0.7186762   1.00873166
   0.20699157  1.5373195 ]
 [-1.46491229 -0.82257114  4.37406749  0.5266826   0.06520527 -0.67129847
   5.20607693  1.53572208]
 [ 1.48076818 -0.71992118  3.7794404   0.77609819  1.21070386 -0.88520948
   6.89052178  0.64915171]
 [ 1.8400169   1.13615943 -0.59965835 -0.0574682   0.85552908 -0.01133725
   1.6720633  -1.22017401]
 [ 1.26865333 -0.54538533  0.50315139 -0.33705039  0.8717449   0.34080868
   6.38258529  0.87611926]
 [ 0.77513841  0.22350815  1.53103821  1.05018604  0.86642443  0.74493031
  -0.05102019  0.5305822 ]
 [-0.78962478 -0.44363028  0.79325656  0.42902406  0.59733336  0.42078024
   4.18229509  1.83228757]
 [ 1.67976164 -0.2386066  -0.92631354  0.79789842  0.96932778  0.80626145
   7.50070448  1.0332129 ]
 [ 0.02339678  2.44832142 -0.10366326  1.0828954   1.00757232  0.31803721
   2.93076447  0.48976983]]",37319.95432464812,0.11990372900914568,1595.2056131289135,37319.95432464805
10,[5 7 1 ... 8 5 2],"[[ 1.35977537 -0.38654441 -0.61688058  0.62639125  0.3047248   1.59975981
   4.56525183  1.77856312]
 [ 0.41932551 -0.14775944 -0.79571112  0.25581041  0.6999171   0.85943071
   0.4983951   1.23556753]
 [ 0.64358156 -0.05772222  0.18968107  0.41044721  0.6734747   0.71353124
   4.87325253  0.97722371]
 [ 0.66770934  3.15817957 -0.86438395  1.04840736  0.98082034  1.29031336
   5.2082053  -0.22849326]
 [-0.66248729  2.69106911  0.48973676  0.8565173   1.012292    0.74047149
   2.75248611  1.47549321]
 [-0.7670278  -0.60857319  0.58018513  0.68620672 -0.24003515  0.38084801
   5.5322699   2.43598035]
 [-0.1770561  -0.24832918  0.98617195  1.09919169  0.18752744  0.00987521
   3.66205903  1.67030951]
 [-0.13103216 -0.59015935  0.58908893  0.48754377  0.61663068  1.08337081
   0.20669895  0.73387086]
 [-0.85766399  1.02151764 -0.30923962  0.52478561 -0.25758227  0.18644277
   5.14919888  2.05525202]
 [-1.51098115 -0.46334429  1.33758919  1.73751598 -0.59854536  0.67480588
   3.89020736  1.10526465]]",35321.61889529559,0.12929040686879464,1673.2389675342208,35321.618895295534
